		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Soil 1	Soil 	Leaf	Leaf 	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Moist.	Temp 1	Wet 1	Temp 1	Samp	Tx 	Recept	Int.
01/04/16	0:10	18.2	18.3	18.2	94	17.2	0.0	NW	0.00	3.2	NW	18.2	18.8	18.8	---	1018.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.001	0.000	25.2	62	17.4	25.7	11.20	 .0728	0.00	---	---	---	---	222	2	100.0	10
01/04/16	0:20	18.6	18.6	18.2	92	17.3	0.0	SSW	0.00	6.4	SSW	18.6	19.3	19.3	---	1018.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.002	25.0	63	17.5	25.6	11.41	 .0729	0.00	---	---	---	---	220	2	99.1	10
01/04/16	0:30	18.8	18.8	18.6	92	17.5	0.0	NE	0.00	1.6	SE	18.8	19.5	19.5	---	1018.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.003	24.9	63	17.4	25.5	11.41	 .0729	0.00	---	---	---	---	217	2	97.7	10
01/04/16	0:40	18.6	18.8	18.6	91	17.1	0.0	NE	0.00	6.4	NE	18.6	19.3	19.3	---	1018.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.002	25.0	63	17.5	25.6	11.41	 .0729	0.00	---	---	---	---	219	2	98.6	10
01/04/16	0:50	18.4	18.6	18.4	92	17.1	0.0	---	0.00	0.0	---	18.4	19.1	19.1	---	1018.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.001	24.8	63	17.3	25.4	11.42	 .0729	0.00	---	---	---	---	218	2	98.2	10
01/04/16	1:00	18.4	18.4	18.4	93	17.2	0.0	---	0.00	0.0	---	18.4	19.0	19.0	---	1018.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.000	25.0	63	17.5	25.6	11.41	 .0728	0.00	---	---	---	---	219	2	98.6	10
01/04/16	1:10	18.3	18.4	18.3	93	17.1	0.0	---	0.00	0.0	---	18.3	18.9	18.9	---	1018.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.000	24.8	63	17.3	25.4	11.42	 .0729	0.00	---	---	---	---	220	2	99.1	10
01/04/16	1:20	18.2	18.3	18.2	93	17.0	0.0	---	0.00	0.0	---	18.2	18.8	18.8	---	1018.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.001	0.000	24.9	63	17.4	25.5	11.41	 .0729	0.00	---	---	---	---	220	2	99.1	10
01/04/16	1:30	18.0	18.2	17.9	94	17.0	0.0	---	0.00	0.0	---	18.0	18.6	18.6	---	1018.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.002	0.000	24.8	63	17.3	25.4	11.42	 .0729	0.00	---	---	---	---	218	2	98.2	10
