		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Soil 1	Soil 	Leaf	Leaf 	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Moist.	Temp 1	Wet 1	Temp 1	Samp	Tx 	Recept	Int.
01/02/15	0:10	23.4	23.5	23.4	77	19.1	0.9	S	0.54	3.1	SE	23.4	24.5	24.5	---	1015.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.035	26.5	64	19.1	27.5	11.56	 .0721	0.00	---	---	---	---	176	2	79.3	10
01/02/15	0:20	23.3	23.4	23.3	78	19.2	0.9	ESE	0.54	3.1	SSW	23.3	24.3	24.3	---	1014.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.034	26.3	64	18.9	27.2	11.56	 .0722	0.00	---	---	---	---	227	2	100.0	10
01/02/15	0:30	23.3	23.3	23.3	77	19.0	0.9	SSE	0.54	4.0	SSE	23.3	24.3	24.3	---	1014.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.034	26.4	64	19.0	27.3	11.56	 .0721	0.00	---	---	---	---	229	2	100.0	10
01/02/15	0:40	23.3	23.3	23.3	78	19.2	0.4	ESE	0.27	2.2	ESE	23.3	24.3	24.3	---	1014.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.034	26.3	64	18.9	27.2	11.56	 .0722	0.00	---	---	---	---	228	2	100.0	10
01/02/15	0:50	22.9	23.3	22.9	79	19.1	0.0	E	0.00	1.8	SW	22.9	23.9	23.9	---	1014.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.032	26.3	64	18.9	27.2	11.56	 .0721	0.00	---	---	---	---	228	2	100.0	10
01/02/15	1:00	22.4	22.9	22.4	83	19.4	0.0	NNE	0.00	1.3	SW	22.4	23.4	23.4	---	1014.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.029	26.5	64	19.1	27.5	11.56	 .0720	0.03	---	---	---	---	229	2	100.0	10
01/02/15	1:10	22.3	22.4	22.2	84	19.4	0.0	ESE	0.00	1.8	WNW	22.3	23.3	23.3	---	1013.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	26.3	64	18.9	27.2	11.56	 .0721	0.00	---	---	---	---	227	2	100.0	10
01/02/15	1:20	22.7	22.7	22.2	80	19.1	0.9	SSE	0.54	3.1	E	22.7	23.7	23.7	---	1013.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.030	26.4	64	19.0	27.3	11.56	 .0720	0.00	---	---	---	---	228	2	100.0	10
01/02/15	1:30	23.0	23.0	22.7	79	19.2	0.4	ESE	0.27	2.7	ESE	23.0	24.0	24.0	---	1013.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.032	26.3	64	18.9	27.2	11.56	 .0721	0.00	---	---	---	---	227	2	100.0	10
01/02/15	1:40	23.0	23.1	23.0	79	19.2	0.4	SSE	0.27	2.7	ESE	23.0	24.0	24.0	---	1013.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.032	26.3	64	18.9	27.2	11.56	 .0721	0.00	---	---	---	---	229	2	100.0	10
01/02/15	1:50	23.1	23.1	23.0	80	19.5	0.9	E	0.54	3.1	S	23.1	24.2	24.2	---	1013.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.033	26.4	64	19.0	27.3	11.56	 .0720	0.00	---	---	---	---	228	2	100.0	10
