		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Soil 1	Soil 	Leaf	Leaf 	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Moist.	Temp 1	Wet 1	Temp 1	Samp	Tx 	Recept	Int.
01/01/15	0:10	20.8	21.3	20.8	84	18.0	0.0	NNE	0.00	1.3	NNE	20.8	21.7	21.7	---	1013.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.017	25.4	60	17.1	25.9	10.84	 .0725	0.00	---	---	---	---	225	2	100.0	10
01/01/15	0:20	20.3	20.8	20.3	86	17.9	0.0	NNW	0.00	0.4	NNW	20.3	21.2	21.2	---	1013.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.014	25.3	61	17.2	25.8	11.00	 .0725	0.00	---	---	---	---	225	2	100.0	10
01/01/15	0:30	20.1	20.3	20.1	87	17.8	0.0	NW	0.00	0.4	NW	20.1	20.9	20.9	---	1013.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.012	25.3	61	17.2	25.8	11.00	 .0725	0.00	---	---	---	---	220	2	99.1	10
01/01/15	0:40	19.9	20.1	19.9	87	17.7	0.0	NW	0.00	0.4	NW	19.9	20.7	20.7	---	1013.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.011	25.2	61	17.1	25.7	11.00	 .0725	0.00	---	---	---	---	221	2	99.5	10
01/01/15	0:50	19.9	19.9	19.8	87	17.7	0.0	NW	0.00	0.4	NW	19.9	20.8	20.8	---	1013.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.011	25.2	61	17.1	25.7	11.00	 .0725	0.00	---	---	---	---	222	2	100.0	10
01/01/15	1:00	20.2	20.2	19.9	86	17.7	0.0	NW	0.00	0.4	NW	20.2	21.1	21.1	---	1013.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.013	25.3	61	17.2	25.8	11.00	 .0725	0.00	---	---	---	---	221	2	99.5	10
01/01/15	1:10	20.1	20.3	20.1	87	17.9	0.0	NW	0.00	0.4	NW	20.1	21.0	21.0	---	1013.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.012	25.2	61	17.1	25.7	11.00	 .0725	0.00	---	---	---	---	225	2	100.0	10
01/01/15	1:20	19.9	20.1	19.9	88	17.9	0.0	---	0.00	0.0	---	19.9	20.8	20.8	---	1013.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.011	25.2	61	17.1	25.7	11.00	 .0725	0.00	---	---	---	---	223	2	100.0	10
01/01/15	1:30	19.8	19.9	19.8	87	17.6	0.0	NW	0.00	0.4	NW	19.8	20.6	20.6	---	1013.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.010	25.1	62	17.3	25.7	11.21	 .0725	0.00	---	---	---	---	221	2	99.5	10
