		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Soil 1	Soil 	Leaf	Leaf 	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Moist.	Temp 1	Wet 1	Temp 1	Samp	Tx 	Recept	Int.
01/07/11	0:10	12.9	12.9	12.7	96	12.3	0.4	N	0.27	1.8	N	12.9	13.1	13.1	11.3	1019.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.037	0.000	21.7	62	14.1	21.5	11.33	 .0740	0.00	---	---	---	---	185	1	81.1	10
01/07/11	0:20	13.5	13.6	12.9	94	12.6	0.9	NNE	0.54	2.2	NNE	13.5	13.6	13.6	11.9	1019.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.034	0.000	21.1	63	13.8	20.8	11.55	 .0742	0.00	---	---	---	---	231	1	100.0	10
01/07/11	0:30	13.4	13.6	13.4	93	12.3	0.9	NNE	0.54	2.2	NNW	13.4	13.5	13.5	11.8	1019.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.034	0.000	21.0	63	13.7	20.7	11.55	 .0742	0.00	---	---	---	---	232	1	100.0	10
01/07/11	0:40	13.2	13.4	13.2	93	12.1	0.4	N	0.27	1.8	N	13.2	13.3	13.3	11.5	1019.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.036	0.000	20.8	64	13.8	20.7	11.66	 .0743	0.00	---	---	---	---	233	1	100.0	10
01/07/11	0:50	12.8	13.2	12.8	94	11.8	0.9	N	0.54	2.2	N	12.8	12.9	12.9	11.1	1019.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.039	0.000	20.8	63	13.5	20.6	11.56	 .0743	0.00	---	---	---	---	234	1	100.0	10
01/07/11	1:00	12.8	12.8	12.8	94	11.8	0.9	N	0.54	2.2	N	12.8	12.9	12.9	11.1	1019.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.039	0.000	20.9	63	13.6	20.7	11.56	 .0743	0.00	---	---	---	---	232	1	100.0	10
01/07/11	1:10	12.6	12.8	12.5	95	11.8	0.4	N	0.27	2.2	NNW	12.6	12.7	12.7	10.9	1019.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.040	0.000	20.7	63	13.4	20.5	11.56	 .0743	0.00	---	---	---	---	232	1	100.0	10
01/07/11	1:20	12.4	12.6	12.4	94	11.5	0.0	NNW	0.00	1.8	NNW	12.4	12.5	12.5	10.7	1019.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.041	0.000	20.7	63	13.4	20.5	11.56	 .0743	0.00	---	---	---	---	234	1	100.0	10
01/07/11	1:30	12.2	12.4	12.2	95	11.4	0.4	NNE	0.27	1.8	NNE	12.2	12.3	12.3	10.6	1019.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.042	0.000	20.5	63	13.2	20.3	11.57	 .0744	0.00	---	---	---	---	234	1	100.0	10
01/07/11	1:40	12.1	12.2	12.1	95	11.3	0.0	E	0.00	1.8	E	12.1	12.2	12.2	10.4	1019.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.044	0.000	20.5	63	13.2	20.3	11.57	 .0744	0.00	---	---	---	---	234	1	100.0	10
01/07/11	1:50	11.8	12.1	11.8	95	11.0	0.4	E	0.27	1.8	N	11.8	11.9	11.9	10.2	1018.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.046	0.000	20.4	64	13.4	20.4	11.67	 .0744	0.00	---	---	---	---	234	1	100.0	10
01/07/11	2:00	11.8	11.8	11.8	96	11.2	0.9	NNE	0.54	2.2	NNE	11.8	12.0	12.0	10.2	1018.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.045	0.000	20.3	63	13.1	20.2	11.58	 .0744	0.00	---	---	---	---	232	1	100.0	10
